house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
11040,4,HOUSE,HOUSE,Ichtegem,8480,Zuidstraat,108,,1,,179000,0,1,,0,0,TO_RENOVATE,0,0,0,571,122,571,
11041,3,HOUSE,HOUSE,Tournai,7500,Rue Beyaert,66,B,1,2,450000,0,1,20,0,0,JUST_RENOVATED,1,100,0,100,230,100,
11042,7,HOUSE,VILLA,Brasschaat,2930,Frilinglei,118,,1,4,2185000,0,1,68,1,2,JUST_RENOVATED,1,2114,0,2484,659,2484,
11045,5,HOUSE,BUNGALOW,Lokeren,9160,Doorslaarstraat,117,,1,4,435000,0,1,,1,1,TO_BE_DONE_UP,1,965,0,1224,280,1224,
11044,4,HOUSE,HOUSE,Oostende,8400,Anjelierenlaan,25,,1,,399500,0,1,8,0,0,TO_BE_DONE_UP,0,0,0,177,257,177,UnderOption
11043,4,HOUSE,HOUSE,Middelkerke,8430,Fleriskotstraat,18,,0,,369000,0,0,0,0,0,TO_RENOVATE,0,0,0,998,186,998,
11050,3,HOUSE,HOUSE,Ninove,9402,Kwadestraat-Zuid,29,,1,3,295000,0,1,,0,0,TO_RENOVATE,0,0,0,1436,171,1436,
11049,3,HOUSE,HOUSE,Aalst,9300,Langestraat,229,,1,2,240000,0,1,10,0,0,TO_RENOVATE,1,84,0,250,170,250,
11048,4,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Petite Rue de l'Eglise,31,1,1,2,495000,0,1,25,0,0,TO_RENOVATE,0,0,0,65,132,65,
11047,4,HOUSE,VILLA,Erpe-Mere,9420,Halfbunder,40,,0,4,429000,0,1,,0,0,TO_RENOVATE,1,800,0,1021,245,1021,UnderOption
11046,7,HOUSE,EXCEPTIONAL_PROPERTY,Saint-Hubert,6870,Rue Saint-Gilles,21,,1,2,495000,0,1,18,0,0,JUST_RENOVATED,1,415,0,861,408,861,UnderOption
11052,3,HOUSE,HOUSE,Overijse,3090,Eendenlaan,36,,1,3,375000,0,1,,0,0,TO_BE_DONE_UP,1,385,0,385,135,385,UnderOption
11053,4,HOUSE,HOUSE,NINOVE,9400,Denderhoutembaan,155,,1,,395000,0,0,0,0,0,JUST_RENOVATED,0,0,0,480,198,480,
11051,3,HOUSE,HOUSE,Geraardsbergen,9500,Brusselsestraat,7,,0,4,349000,0,1,,0,0,TO_RENOVATE,0,0,0,879,180,879,
11054,3,HOUSE,BUNGALOW,Overijse,3090,Belgiëlaan,17,,1,4,575000,0,1,24,0,0,TO_BE_DONE_UP,0,0,0,752,148,752,
11058,4,HOUSE,VILLA,BEERSEL,1650,,,,1,4,490000,0,1,,1,1,TO_BE_DONE_UP,1,840,0,0,150,0,
11055,3,HOUSE,HOUSE,Sint-Pieters-Woluwe,1150,Henri Vandermaelenstraat,75,,1,2,749000,0,1,40,0,0,TO_BE_DONE_UP,0,0,0,109,198,109,
11056,4,HOUSE,HOUSE,Sint-Pieters-Woluwe,1150,Duivenschieting,22,,1,3,895000,0,1,,0,0,TO_RENOVATE,1,400,0,760,296,760,
11059,6,HOUSE,HOUSE,STEKENE,9190,Hellestraat,27,,1,4,465000,0,0,0,0,0,TO_RENOVATE,0,0,0,1355,,1355,
11061,3,HOUSE,HOUSE,Libramont-Chevigny,6800,Cité Jardin,28,,1,2,129000,0,1,5,0,0,TO_RENOVATE,1,450,0,525,66,525,
11060,5,HOUSE,HOUSE,Sint-Martens-Latem,9830,Hooglatemweg,22,,1,,1245000,0,0,0,0,0,TO_RENOVATE,0,0,0,2016,247,2016,
11057,3,HOUSE,HOUSE,WACHTEBEKE,9185,,,,1,3,299000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,1141,160,1141,
11063,3,HOUSE,HOUSE,Beyne-Heusay,4610,Avenue des Marronniers,63,,1,3,239000,0,1,21,0,0,TO_BE_DONE_UP,1,168,0,398,247,398,UnderOption
11062,3,HOUSE,HOUSE,Herstal,4040,Rue des Artisans,6,,1,3,149000,0,0,0,1,1,TO_BE_DONE_UP,1,85,0,165,140,165,UnderOption
11064,4,HOUSE,HOUSE,Zottegem,9620,Laurens De Metsstraat,32,,0,2,249000,0,1,,0,0,TO_RENOVATE,0,0,0,310,212,310,
11065,2,HOUSE,HOUSE,Zelzate,9060,Koningin Astridlaan,8,,1,3,275000,0,1,80,0,0,TO_RENOVATE,1,1,0,274,210,274,
11066,3,HOUSE,HOUSE,FLÉMALLE-HAUTE,4400,Chêne à l'Alôre,57,,1,3,279000,0,1,40,0,0,JUST_RENOVATED,1,440,0,759,130,759,UnderOption
11068,2,HOUSE,HOUSE,GENT,9041,Kleemstraat,37,,1,2,399000,0,1,25,0,0,JUST_RENOVATED,1,560,0,680,131,680,
11069,4,HOUSE,HOUSE,SINT-NIKLAAS,9100,Sparrenhofstraat,71,,1,4,425000,0,1,15,0,0,TO_RENOVATE,0,0,0,1468,191,1468,
11067,3,HOUSE,HOUSE,HORION-HOZÉMONT,4460,Avenue des Acacias,23,,1,4,349000,0,1,,0,0,TO_BE_DONE_UP,1,1184,0,1660,240,1660,UnderOption
11071,3,HOUSE,HOUSE,Watermael-Boitsfort,1170,,,,1,2,685000,0,0,0,0,0,TO_RENOVATE,1,70,0,251,320,251,
11070,3,HOUSE,HOUSE,Forest,1190,,,,1,2,625000,0,1,5,0,0,TO_RENOVATE,1,190,0,351,250,351,UnderOption
11072,5,HOUSE,VILLA,Antwerpen,2610,Zwaluwenlaan,57,,1,4,885000,0,0,0,1,1,TO_RENOVATE,0,0,0,853,200,853,UnderOption
11073,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,,,,1,2,995000,0,1,11,0,0,TO_RENOVATE,1,100,0,230,320,230,
11077,3,HOUSE,HOUSE,Zottegem,9620,Klemhoutstraat,72,,1,2,225000,0,1,,0,0,TO_RENOVATE,0,0,0,341,207,341,UnderOption
11074,5,HOUSE,HOUSE,Kraainem,1950,,,,1,4,2390000,0,1,60,0,0,JUST_RENOVATED,1,1050,0,1205,368,1205,
11076,4,HOUSE,HOUSE,Jabbeke,8490,Beukendreef,6,,0,4,550000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,5285,,5285,
11075,3,HOUSE,VILLA,het Zoute,8300,Cottagepad,2,,0,4,3700000,0,0,0,0,0,TO_RENOVATE,0,0,0,924,135,924,
11078,3,HOUSE,HOUSE,Wezembeek-Oppem,1970,,,,1,3,475000,0,1,30,0,0,TO_BE_DONE_UP,1,380,0,450,166,450,UnderOption
11079,4,HOUSE,HOUSE,Uccle,1180,,,,1,4,815000,0,1,,0,0,TO_RENOVATE,0,0,0,632,202,632,UnderOption
11081,4,HOUSE,HOUSE,Rebecq,1430,,,,1,2,280000,0,0,0,0,0,TO_RENOVATE,1,100,0,350,472,350,
11080,5,HOUSE,VILLA,Kraainem,1950,,,,1,4,1095000,0,1,,0,0,TO_RENOVATE,0,0,0,1351,420,1351,
11082,3,HOUSE,TOWN_HOUSE,Woluwe-Saint-Lambert,1200,,,,0,2,495000,0,0,0,1,1,TO_RENOVATE,0,0,0,152,180,152,UnderOption
11086,2,HOUSE,HOUSE,Colfontaine,7340,Rue du Peuple,26,,1,2,88000,0,0,0,0,0,TO_BE_DONE_UP,1,110,0,170,65,170,
11085,5,HOUSE,HOUSE,Antwerpen,2610,Heistraat,40,,0,2,825000,0,0,0,1,1,TO_RENOVATE,0,0,0,0,448,0,
11083,4,HOUSE,HOUSE,Bierbeek,3360,Rondelaan,1,,0,4,599000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,1222,330,1222,
11084,5,HOUSE,MIXED_USE_BUILDING,Antwerpen,2610,Heistraat,40,,0,2,825000,0,0,0,1,1,TO_RENOVATE,0,0,0,0,448,0,
11087,3,HOUSE,HOUSE,Courcelles,6180,Rue Baudouin 1er,38,,1,2,149900,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,109,180,109,
11088,2,HOUSE,TOWN_HOUSE,Courcelles Trazegnies,6183,Rue de Gouy,35,,1,3,150000,0,1,31,0,0,TO_BE_DONE_UP,0,0,0,392,166,392,UnderOption
11089,2,HOUSE,HOUSE,Hamme,9220,Loystraat,65,,0,2,169000,0,1,,0,0,TO_RENOVATE,0,0,0,242,98,242,
11090,3,HOUSE,HOUSE,Meulebeke,8760,Vuilputstraat,119,,0,,175000,0,1,,0,0,TO_RENOVATE,0,0,0,189,164,189,
11093,3,HOUSE,HOUSE,Sint-Kruis,8310,Assebroeklaan,46,,0,2,245000,0,1,25,0,0,TO_RENOVATE,0,0,0,187,162,187,UnderOption
11092,3,HOUSE,HOUSE,Wichelen,9260,Elsbrug,29,,1,3,205000,0,1,20,0,0,TO_RENOVATE,0,0,0,390,180,390,
11091,3,HOUSE,HOUSE,GENT,9000,Limbastraat,12,,1,2,198000,0,0,0,0,0,TO_RENOVATE,0,0,0,62,,62,
11094,3,HOUSE,HOUSE,Eeklo,9900,Tieltsesteenweg,76,,0,2,250000,0,0,0,0,0,TO_RENOVATE,0,0,0,656,122,656,
11095,5,HOUSE,HOUSE,Veurne,8630,Noordstraat,94,,0,2,279000,0,0,0,0,0,TO_RENOVATE,1,80,0,176,174,176,
11097,2,HOUSE,HOUSE,Waterloo,1410,Rue Bodrissart,25,,1,2,295000,0,0,0,0,0,TO_RENOVATE,0,0,0,180,110,180,UnderOption
11096,3,HOUSE,HOUSE,Aartrijke,8211,'t Veld,57,,0,4,285000,0,0,0,0,0,TO_RENOVATE,0,0,0,2193,147,2193,UnderOption
11098,3,HOUSE,HOUSE,Waterloo,1410,Rue Bodrissart,23,,1,3,315000,0,0,0,0,0,TO_RENOVATE,0,0,0,550,110,550,
11099,3,HOUSE,TOWN_HOUSE,Menen,8930,Lauwestraat,5,-,0,4,325000,0,1,6,1,1,TO_RENOVATE,1,274,0,445,217,445,
11101,4,HOUSE,HOUSE,Puurs Breendonk,2870,,,,1,3,390000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,577,226,577,
11100,3,HOUSE,TOWN_HOUSE,Leupegem,9700,Sompelplein,27,,1,2,245000,0,1,,1,1,TO_BE_DONE_UP,0,0,0,0,,0,NotarySale
11102,2,HOUSE,HOUSE,Gembloux Sauvenière,5030,,,,0,3,199000,0,0,0,0,0,TO_RENOVATE,0,0,0,1975,,1975,
11105,5,HOUSE,COUNTRY_COTTAGE,Puurs Breendonk,2870,,,,1,4,599000,0,0,0,0,0,TO_RENOVATE,0,0,0,902,504,902,
11103,3,HOUSE,HOUSE,Aarschot,3200,,,,1,4,375000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,1407,291,1407,
11104,2,HOUSE,HOUSE,HAMME,9220,,,,1,3,190000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,272,106,272,
11106,4,HOUSE,HOUSE,Lier,2500,,,,0,4,750000,0,1,,0,0,TO_RENOVATE,0,0,0,11540,292,11540,
11107,3,HOUSE,HOUSE,Duffel,2570,,,,0,4,975000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,38110,172,38110,
11108,2,HOUSE,HOUSE,Calonne,7642,,,,1,,79500,0,0,0,0,0,TO_RESTORE,1,40,0,0,94,0,
11109,2,HOUSE,HOUSE,Grâce-Hollogne,4460,Rue Mathieu de Lexhy,124,,0,,129000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,331,,331,NotarySale
11110,3,HOUSE,HOUSE,Heist-op-den-Berg,2220,,,,1,4,309000,0,1,,0,0,TO_RENOVATE,0,0,0,1260,220,1260,UnderOption
11113,3,HOUSE,HOUSE,Marche-en-Famenne,6900,,,,1,4,190000,0,0,0,0,0,TO_RENOVATE,1,925,0,1050,,1050,UnderOption
11111,3,HOUSE,HOUSE,Berchem-Sainte-Agathe,1082,,,,1,2,420000,0,0,0,0,0,JUST_RENOVATED,1,80,0,120,139,120,
11114,3,HOUSE,HOUSE,Booischot,2221,,,,1,2,145000,0,1,,0,0,TO_RENOVATE,0,0,0,340,131,340,UnderOption
11112,3,HOUSE,HOUSE,Knokke-Heist,8300,Korenbloemdreef,37,,0,,1195000,0,0,0,0,0,JUST_RENOVATED,0,0,0,700,,700,
11116,4,HOUSE,VILLA,La Hulpe,1310,,,,0,4,470000,0,0,0,0,0,TO_RENOVATE,0,0,0,802,185,802,UnderOption
11115,4,HOUSE,HOUSE,Oostkamp-Hertsberge,8020,Verbindingsstraat,13,,0,4,375000,0,1,25,0,0,TO_RENOVATE,1,450,0,900,,900,
11119,4,HOUSE,HOUSE,Heist-aan-Zee,8301,,,,1,2,875000,0,0,0,0,0,JUST_RENOVATED,1,132,0,240,177,240,
11117,2,HOUSE,HOUSE,Sambreville,5060,Avenue du Progrès,19,,0,3,215000,0,0,0,0,0,TO_BE_DONE_UP,1,280,0,0,,0,NotarySale
11118,4,HOUSE,HOUSE,Hulshout,2235,,,,1,4,279000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,0,154,0,UnderOption
11120,5,HOUSE,HOUSE,Le Coq,8420,,,,0,4,420000,0,1,15,0,0,TO_RENOVATE,1,720,0,830,,830,
11121,3,HOUSE,BUNGALOW,Wetteren,9230,,,,1,4,408000,0,1,1,0,0,JUST_RENOVATED,1,700,0,700,,700,
11122,2,HOUSE,FARMHOUSE,LUZOIR,02500,,,,1,,132800,0,1,76,0,0,TO_RENOVATE,0,0,0,0,101,0,
11124,2,HOUSE,HOUSE,La Louviere,7100,,,,1,2,160000,1,0,0,0,0,JUST_RENOVATED,0,0,0,0,100,0,UnderOption
11123,5,HOUSE,VILLA,La Hulpe,1310,,,,1,4,595000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,1550,,1550,UnderOption
11126,3,HOUSE,HOUSE,STEKENE,9190,Dauwstraat,66,,1,3,295000,0,1,50,0,0,TO_BE_DONE_UP,0,0,0,475,131,475,
11128,5,HOUSE,HOUSE,STABROEK,2940,Veldstraat,92,,1,3,299000,0,1,36,1,1,TO_BE_DONE_UP,0,0,0,334,158,334,
11127,2,HOUSE,HOUSE,Menen,8930,Kongresstraat,48,,0,,89000,0,1,27,0,0,TO_RENOVATE,1,123,0,245,103,245,
11125,3,HOUSE,COUNTRY_COTTAGE,Puurs-Sint-Amands,2870,,,,1,3,380000,0,0,0,0,0,TO_RENOVATE,0,0,0,2252,,2252,
11129,3,HOUSE,HOUSE,STEKENE,9190,voorhout,100,,1,2,205000,0,1,20,0,0,TO_BE_DONE_UP,0,0,0,150,100,150,
11131,5,HOUSE,HOUSE,Quaregnon,7390,,,,1,3,240000,0,1,,0,0,TO_BE_DONE_UP,1,250,0,443,229,443,UnderOption
11130,2,HOUSE,HOUSE,Bastogne,6600,Rue Tasiaux,13,,0,2,200000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,210,140,210,NotarySale
11132,3,HOUSE,HOUSE,MARCHIENNE-AU-PONT,6031,,,,1,2,249999,0,1,,0,0,TO_BE_DONE_UP,0,0,0,200,400,200,
11134,4,HOUSE,HOUSE,Arendonk,2370,Huiskens,29,,1,4,345000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,898,,898,
11133,4,HOUSE,HOUSE,Romsée,4624,Rue Louis Pasteur,70,,0,4,300000,0,0,0,0,0,TO_RENOVATE,0,0,0,863,265,863,NotarySale
11136,4,HOUSE,HOUSE,Waregem,8790,Broekstraat,93,,0,2,499000,0,1,33,0,0,TO_RENOVATE,1,172,0,414,,414,
11135,4,HOUSE,TOWN_HOUSE,Vilvorde,1800,Heembeekstraat,29,,1,2,470000,0,1,1,0,0,JUST_RENOVATED,1,1,0,0,137,0,
11137,2,HOUSE,HOUSE,Linter,3350,Molenweg,22,,1,4,365000,0,1,,1,1,JUST_RENOVATED,0,0,0,1187,227,1187,
11138,2,HOUSE,HOUSE,Wetteren,9230,Herdershoekstraat,14,,1,2,205000,0,1,26,0,0,TO_BE_DONE_UP,0,0,0,26,,26,
11140,3,HOUSE,HOUSE,ZOUTLEEUW,3440,Vinnestraat,24,,0,4,240000,0,0,0,0,0,TO_RENOVATE,0,0,0,0,,0,
11139,0,HOUSE,HOUSE,Lebbeke,9280,,,,0,,167500,0,0,0,0,0,TO_RENOVATE,0,0,0,233,156,233,
11143,5,HOUSE,HOUSE,Dilbeek,1700,Warmoezeniersstraat,2,,0,3,429000,0,0,0,0,0,TO_RENOVATE,0,0,0,264,170,264,
11141,3,HOUSE,HOUSE,Courriere,5336,,,,1,4,279000,0,1,,1,1,TO_BE_DONE_UP,0,0,0,0,201,0,UnderOption
11142,3,HOUSE,HOUSE,Schoten,2900,Borkelstraat,133,,0,3,375000,0,1,,0,0,TO_RENOVATE,0,0,0,722,178,722,UnderOption
11144,0,HOUSE,HOUSE,Rijkevorsel,2310,,,,0,4,475000,0,1,,0,0,TO_RENOVATE,0,0,0,3717,140,3717,
11146,3,HOUSE,HOUSE,Lamine,4350,Rue de la Résistance,41,,1,4,175000,0,0,0,0,0,TO_RENOVATE,0,0,0,498,142,498,NotarySale
11145,3,HOUSE,HOUSE,AUVELAIS,5060,,,,1,2,139999,0,1,30,0,0,TO_BE_DONE_UP,1,100,0,220,127,220,UnderOption
11147,0,HOUSE,MANSION,Courcelles,6180,wiston churchill,388,,1,,190000,0,0,0,0,0,JUST_RENOVATED,0,0,0,330,265,330,
11150,2,HOUSE,HOUSE,Rotselaar Werchter,3118,Hogeweg,27,,1,3,415000,0,1,,0,0,JUST_RENOVATED,0,0,0,224,185,224,UnderOption
11149,3,HOUSE,HOUSE,Zulte,9870,Olsenestraat,39,,0,4,395000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1229,,1229,
11148,5,HOUSE,HOUSE,Herzele,9550,Bevrijdingstraat,17,,1,2,259000,0,1,1,1,1,TO_BE_DONE_UP,1,1,0,350,,350,
11152,0,HOUSE,HOUSE,Trois-Ponts,4980,Manonfat,200,,1,,515000,1,0,0,0,0,JUST_RENOVATED,0,0,0,250,212,250,
11154,4,HOUSE,HOUSE,Laakdal,2430,Meerlaarstraat,35,,0,4,637000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,3773,264,3773,
11151,4,HOUSE,VILLA,Herzele,9550,,,,1,4,445000,0,1,28,0,0,JUST_RENOVATED,1,700,0,845,145,845,UnderOption
11153,3,HOUSE,HOUSE,Heist-aan-Zee,8301,,,,0,2,295000,0,1,30,0,0,TO_RENOVATE,0,0,0,143,150,143,
11155,2,HOUSE,HOUSE,Mons,7030,,,,1,2,60500,0,1,4,0,0,TO_RENOVATE,1,12,0,150,80,150,
11157,2,HOUSE,HOUSE,Tubize,1480,,,,1,2,170000,0,1,20,0,0,TO_RENOVATE,1,80,0,250,250,250,UnderOption
11156,2,HOUSE,BUNGALOW,Hastière,5540,Allée Des Ramiers,19,,0,4,80000,0,1,6,0,0,TO_RENOVATE,1,400,0,500,,500,
11158,4,HOUSE,HOUSE,Antwerpen 2,2100,,,,1,2,249000,0,1,5,0,0,TO_RENOVATE,0,0,0,78,150,78,
11160,3,HOUSE,HOUSE,DUFFEL,2570,Kerkstraat,7,,0,2,368000,0,0,0,0,0,TO_RENOVATE,0,0,0,412,355,412,
11159,5,HOUSE,HOUSE,NAMUR,5000,,,,1,3,350000,0,0,0,0,0,TO_RESTORE,0,0,0,410,230,410,UnderOption
11162,4,HOUSE,HOUSE,Knokke-Heist,8300,Graaf Jansdijk,197,,1,2,945000,0,1,,0,0,JUST_RENOVATED,0,0,0,166,158,166,
11164,5,HOUSE,HOUSE,Kraainem,1950,Avenue des Faisans,36,,1,4,995000,0,1,40,0,0,TO_RENOVATE,1,400,0,995,220,995,
11163,4,HOUSE,HOUSE,Heusden,9070,Laarnebaan,46,,1,3,399000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,515,177,515,
11165,5,HOUSE,HOUSE,Roeselare,8800,Arme-Klarenstraat,24,,0,,155000,0,1,,0,0,TO_RENOVATE,0,0,0,98,149,98,
11167,2,HOUSE,HOUSE,FLÉMALLE,4400,Rue des Cytises,15,,1,4,249000,0,1,22,0,0,TO_BE_DONE_UP,1,690,0,846,75,846,
11166,2,HOUSE,HOUSE,GERAARDSBERGEN,9500,Oudenaardsestraat,114,,1,2,275000,0,1,21,0,0,JUST_RENOVATED,0,0,0,90,140,90,
11168,3,HOUSE,HOUSE,HERENT,3020,Bijlokstraat,64,,1,2,295000,0,1,,0,0,TO_BE_DONE_UP,1,62,0,193,116,193,
11161,3,HOUSE,HOUSE,Sint-Martens-Latem,9830,Hoge Heirweg,43,,1,4,815000,0,1,26,0,0,TO_BE_DONE_UP,1,1010,0,1163,171,1163,
11169,3,HOUSE,HOUSE,Ruddervoorde,8020,Sijslostraat,96,,1,,209000,0,0,0,0,0,TO_RENOVATE,0,0,0,715,129,715,
11170,2,HOUSE,VILLA,Asse,1731,Vliegwezenlaan,18,,1,4,445000,0,1,20,0,0,TO_BE_DONE_UP,1,250,0,555,140,555,
11171,3,HOUSE,HOUSE,Hombeek,2811,Zepstraat,67,,1,,399000,0,0,0,0,0,TO_RENOVATE,1,400,0,848,240,848,
11173,4,HOUSE,HOUSE,LANGEMARK,8920,Eeckhoutmolenstraat,3,,0,4,420000,0,0,0,0,0,TO_RENOVATE,0,0,0,2270,180,2270,
11174,3,HOUSE,TOWN_HOUSE,HOBOKEN,2660,Hof ter Groenstraat,39,,0,2,299000,0,0,0,0,0,TO_BE_DONE_UP,1,48,0,150,156,150,UnderOption
11172,4,HOUSE,VILLA,LANGEMARK,8920,Eeckhoutmolenstraat,3,,0,4,420000,0,0,0,0,0,TO_RENOVATE,0,0,0,2270,180,2270,
11175,4,HOUSE,HOUSE,Ledeberg,9050,Posthoornstraat,61,,0,2,350000,0,0,0,0,0,TO_RENOVATE,1,25,0,89,200,89,
11177,4,HOUSE,HOUSE,NINOVE,9400,BRAKELSESTEENWEG,648,,1,4,375000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1300,187,1300,
11176,4,HOUSE,HOUSE,Wezembeek-oppem,1970,Avenue d'Ophem,139,,1,4,699000,0,0,0,0,0,TO_BE_DONE_UP,1,463,0,620,201,620,
11179,3,HOUSE,HOUSE,ASPELARE,9404,Cyriel Prieëlsstraat,128,A,1,,289000,0,1,,0,0,TO_RENOVATE,0,0,0,1329,180,1329,
11178,6,HOUSE,HOUSE,Izegem,8870,Vuurkruiserslaan,39,,1,,800000,0,0,0,0,0,TO_RENOVATE,0,0,0,4094,183,4094,
11181,2,HOUSE,HOUSE,Lichtervelde,8810,Kortemarkstraat,19,,1,,195000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,212,143,212,
11182,4,HOUSE,HOUSE,Zottegem,9620,Grotenbergestraat,31,,0,,339000,0,0,0,0,0,TO_RENOVATE,0,0,0,416,184,416,
11180,3,HOUSE,HOUSE,Kruisem,9750,Omgangstraat,76,,0,3,248500,0,1,,0,0,TO_RENOVATE,0,0,0,546,140,546,
11183,4,HOUSE,HOUSE,EKEREN,2180,Pastorijveld,69,,1,2,329000,0,1,10,0,0,JUST_RENOVATED,1,42,0,102,120,102,
11185,1,HOUSE,HOUSE,Zottegem,9620,Kloosterstraat,10,,0,,245000,0,0,0,0,0,TO_RENOVATE,0,0,0,535,140,535,
11184,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Rue du Duc,72,,1,2,575000,0,1,30,0,0,TO_RENOVATE,1,60,0,137,177,137,UnderOption
11186,4,HOUSE,HOUSE,Kraainem,1950,Grensstraat,81,,1,2,598000,0,0,0,0,0,TO_RENOVATE,1,35,0,120,227,120,
11187,4,HOUSE,HOUSE,Gent,9000,Werkhuizenstraat,15,,1,2,328000,0,0,0,0,0,TO_RENOVATE,1,40,0,179,146,179,
11188,4,HOUSE,HOUSE,Gentbrugge,9050,Werkhuizenstraat,15,,1,2,328000,0,0,0,0,0,TO_RENOVATE,1,40,0,179,146,179,
11189,4,HOUSE,HOUSE,Adegem,9991,Waleweg,10,,0,,325000,0,0,0,0,0,TO_RENOVATE,0,0,0,1060,170,1060,
11191,4,HOUSE,VILLA,Visé,4600,Rue de l'Eglise,12,,1,4,295000,0,1,,1,1,TO_BE_DONE_UP,1,412,0,545,147,545,UnderOption
11192,3,HOUSE,HOUSE,Galmaarden,1570,Steenstraat,53,,0,4,299000,0,0,0,0,0,TO_RENOVATE,0,0,0,674,224,674,
11193,3,HOUSE,TOWN_HOUSE,Sint-Gillis-Waas,9170,Klapdorp,28,,1,2,320000,0,0,0,0,0,TO_RENOVATE,1,400,0,475,250,475,
11190,3,HOUSE,HOUSE,Antwerpen,2660,Kopenhagenstraat,8,,1,2,279000,0,1,18,0,0,TO_BE_DONE_UP,1,65,0,186,115,186,UnderOption
11195,2,HOUSE,HOUSE,Itegem,2222,Bevelsesteenweg,71,,1,4,395000,0,0,0,0,0,TO_RENOVATE,0,0,0,1948,,1948,
11194,3,HOUSE,HOUSE,Asper,9890,Gentsebaan,4,,0,,349000,0,0,0,0,0,TO_RENOVATE,0,0,0,2255,154,2255,
11196,4,HOUSE,HOUSE,Antwerpen,2610,Smedenstraat,27,,1,2,415000,0,1,,0,0,TO_BE_DONE_UP,1,13,0,84,184,84,
11197,3,HOUSE,VILLA,Anderlecht,1070,Avenue des Crocus,29,,1,4,555000,0,1,,0,0,TO_RENOVATE,1,450,0,600,200,600,UnderOption
11198,3,HOUSE,HOUSE,Knokke-Heist,8300,Bremlaan,46,,0,,695000,0,0,0,0,0,JUST_RENOVATED,0,0,0,251,136,251,
11199,4,HOUSE,VILLA,Knokke-Heist,8300,Acacialaan,28,,1,3,1575000,0,1,,0,0,JUST_RENOVATED,1,316,0,316,262,316,
11200,3,HOUSE,HOUSE,Hannut,4280,Rue Maurice Withofs,10,,1,4,220000,0,0,0,0,0,TO_BE_DONE_UP,1,250,0,1256,178,1256,UnderOption
11201,3,HOUSE,HOUSE,Buggenhout,9255,Ravenstraat,78,,1,3,449000,0,1,,0,0,JUST_RENOVATED,0,0,0,565,203,565,UnderOption
11202,3,HOUSE,HOUSE,Bertem,3060,Sint-Medardusstraat,8,,1,2,275000,0,1,,0,0,TO_RENOVATE,1,30,0,0,149,0,
11203,2,HOUSE,HOUSE,Mettet,5640,,,,1,3,279000,0,1,20,0,0,JUST_RENOVATED,1,80,0,247,110,247,
11205,4,HOUSE,HOUSE,Lierneux,4990,Baneux,5,,1,4,395000,0,1,10,1,2,JUST_RENOVATED,1,1200,0,1409,180,1409,
11204,3,HOUSE,HOUSE,Geraardsbergen,9500,Vesten,51,,0,2,169500,0,1,15,0,0,TO_BE_DONE_UP,0,0,0,70,143,70,UnderOption
11206,4,HOUSE,HOUSE,Aalst,9300,Hekkestraat,11,,1,4,397000,0,1,15,0,0,TO_BE_DONE_UP,1,920,0,1558,,1558,
11207,4,HOUSE,HOUSE,Aalst Hofstade,9308,Hekkestraat,11,,1,4,397000,0,1,15,0,0,TO_BE_DONE_UP,1,920,0,1558,,1558,
11208,5,HOUSE,HOUSE,GENT,9000,Tussen Bermen,6,,1,3,496000,0,0,0,1,1,TO_RENOVATE,0,0,0,877,,877,
11209,2,HOUSE,TOWN_HOUSE,Liège Jupillesur-Meuse,4020,Rue de Visé,12,,1,2,159900,0,1,13,0,0,TO_BE_DONE_UP,0,0,0,194,106,194,UnderOption
11211,3,HOUSE,HOUSE,Izegem,8870,Stuivenbergstraat,35,,0,2,149000,0,0,0,0,0,TO_RENOVATE,0,0,0,122,159,122,
11210,0,HOUSE,HOUSE,Ardooie,8850,Pittemsestraat,25,,0,,145000,0,0,0,0,0,TO_RENOVATE,0,0,0,871,129,871,
11212,3,HOUSE,HOUSE,Halle,1502,Bergensesteenweg,575,,1,2,365000,1,0,0,0,0,TO_BE_DONE_UP,0,0,0,240,199,240,
