house_index,url,bedrooms,property_type,property_subtype,locality,postal_code,street,number,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
8574,https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/20316986,5,HOUSE,HOUSE,Bastogne,6600,Rue Gustave Delperdange,52,0,4,340000,0,1,,0,0,,0,0,0,590,228,590,
8573,https://www.immoweb.be/en/classified/house/for-sale/mont-saint-guibert/1435/20321217,2,HOUSE,HOUSE,MONT-SAINT-GUIBERT,1435,,,0,3,275000,0,1,50,0,0,TO_BE_DONE_UP,1,450,0,590,180,590,
8575,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/hasselt/3500/20317537,3,HOUSE,MIXED_USE_BUILDING,Hasselt,3500,Steenberg,36,1,4,595000,0,1,,0,0,,0,0,0,695,354,695,
8576,https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/20298252,4,HOUSE,HOUSE,Saint-Nicolas,4420,Rue des Grands Champs,121,1,2,199000,1,1,46,0,0,TO_RENOVATE,0,0,0,110,169,110,
8577,https://www.immoweb.be/en/classified/house/for-sale/dour/7370/20298175,6,HOUSE,HOUSE,Dour,7370,Rue des canadiens,75,1,3,215000,0,1,76,0,0,GOOD,1,843,0,964,232,964,
8578,https://www.immoweb.be/en/classified/exceptional-property/for-sale/mons-jemappes/7012/20298648,5,HOUSE,EXCEPTIONAL_PROPERTY,Mons Jemappes,7012,Avenue Roi Albert,689,0,2,390000,0,1,,0,0,GOOD,1,162,0,410,358,410,
8579,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20298656,3,HOUSE,HOUSE,Vilvoorde,1800,Vlierkensstraat,96,1,2,395000,0,1,,0,0,,0,0,0,112,,112,
8583,https://www.immoweb.be/en/classified/house/for-sale/ellezelles/7890/20289869,6,HOUSE,HOUSE,ELLEZELLES,7890,Rue Jean Vinois,18-22,0,2,350000,0,0,0,0,0,TO_RENOVATE,0,0,0,1450,600,1450,
8580,https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8510/20280417,3,HOUSE,HOUSE,Kortrijk,8510,Tombroekstraat,27,1,3,339000,0,1,23,0,0,AS_NEW,1,216,0,295,175,295,
8581,https://www.immoweb.be/en/classified/house/for-sale/kruibeke/9150/20240115,3,HOUSE,HOUSE,Kruibeke,9150,Bazelstraat,121,1,2,339000,0,1,20,0,0,AS_NEW,1,192,0,260,150,260,
8584,https://www.immoweb.be/en/classified/house/for-sale/bunsbeek/3380/20284018,2,HOUSE,HOUSE,Bunsbeek,3380,Tiensesteenweg,95,0,4,364000,0,1,,0,0,GOOD,1,1060,0,1657,211,1657,
8586,https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20286172,3,HOUSE,HOUSE,Huy,4500,Chemin de Morts Champs,8,1,4,380000,0,1,57,0,0,AS_NEW,1,170,0,496,196,496,
8585,https://www.immoweb.be/en/classified/house/for-sale/erpent/5101/20287311,3,HOUSE,HOUSE,Erpent,5101,Avenue des Acacias,93,0,3,365000,0,1,15,0,0,GOOD,0,0,0,225,146,225,
8587,https://www.immoweb.be/en/classified/house/for-sale/wommelgem/2160/20187603,4,HOUSE,HOUSE,Wommelgem,2160,Welkomstraat,124,1,2,389000,0,1,,0,0,GOOD,1,200,0,325,158,325,
8582,https://www.immoweb.be/en/classified/house/for-sale/opwijk/1745/20268206,3,HOUSE,HOUSE,Opwijk,1745,Guldenboomstraat,55,1,3,350000,0,1,,0,0,GOOD,1,50,0,270,148,270,
8588,https://www.immoweb.be/en/classified/house/for-sale/mere/9420/20200682,3,HOUSE,HOUSE,Mere,9420,Kleine Steenstraat,28,0,4,389000,0,1,21,0,0,GOOD,1,460,0,618,180,618,
8589,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20215845,3,HOUSE,HOUSE,Gent,9000,Muidepoort,67,0,3,395000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,71,170,71,
8590,https://www.immoweb.be/en/classified/bungalow/for-sale/oostkamp/8020/20241913,4,HOUSE,BUNGALOW,Oostkamp,8020,Jan Breidelstraat,13,0,,405000,0,1,35,0,0,TO_RENOVATE,0,0,0,873,140,873,
8592,https://www.immoweb.be/en/classified/villa/for-sale/zwevegem/8550/20278058,3,HOUSE,VILLA,Zwevegem,8550,Zwevegemstraat,88,1,4,449000,0,1,,0,0,GOOD,0,0,0,1843,368,1843,
8591,https://www.immoweb.be/en/classified/house/for-sale/helecine/1357/20266271,3,HOUSE,HOUSE,Hélécine,1357,Rue de Landen,7,1,3,449000,0,1,50,0,0,GOOD,1,1687,0,2737,539,2737,
8593,https://www.immoweb.be/en/classified/country-cottage/for-sale/temse/9140/20222191,3,HOUSE,COUNTRY_COTTAGE,Temse,9140,Dorpstraat,32,1,3,449000,0,1,,0,0,TO_RENOVATE,1,1120,0,1640,166,1640,
8594,https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20189046,4,HOUSE,HOUSE,Nijlen,2560,Lindekensbaan,4,1,3,459000,0,1,,0,0,AS_NEW,0,0,0,577,186,577,
8595,https://www.immoweb.be/en/classified/villa/for-sale/tienen/3300/20281470,3,HOUSE,VILLA,Tienen,3300,Bloemenstraat,16,1,4,478000,0,1,,0,0,JUST_RENOVATED,0,0,0,1131,168,1131,
8596,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20251649,4,HOUSE,HOUSE,Schaerbeek,1030,Rue Anatole France,95,1,2,499000,0,0,0,0,0,GOOD,0,0,0,110,237,110,
8599,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1700/20259785,4,HOUSE,HOUSE,Dilbeek,1700,Bodegemstraat,246,1,4,549000,0,1,,0,0,GOOD,0,0,0,1358,275,1358,
8598,https://www.immoweb.be/en/classified/villa/for-sale/lennik/1750/20228704,3,HOUSE,VILLA,Lennik,1750,Trontingen,32,1,4,545000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1745,200,1745,
8597,https://www.immoweb.be/en/classified/villa/for-sale/lennik/1750/20228705,3,HOUSE,VILLA,Lennik,1750,Trontingen,32,1,4,545000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1745,200,1745,
8600,https://www.immoweb.be/en/classified/villa/for-sale/herzele/9550/20273279,5,HOUSE,VILLA,Herzele,9550,Graaf du Parc laan,39,0,4,565000,0,1,20,1,1,GOOD,1,375,0,650,353,650,
8601,https://www.immoweb.be/en/classified/exceptional-property/for-sale/marche-en-famenne/6900/20252892,5,HOUSE,EXCEPTIONAL_PROPERTY,Marche-en-Famenne,6900,Allée du Monument,22,0,4,575000,0,1,,0,0,TO_RENOVATE,0,0,0,2111,349,2111,
8602,https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/20254929,3,HOUSE,HOUSE,Gavere,9890,Hundelgemsesteenweg,31,0,4,595000,0,1,,0,0,AS_NEW,0,0,0,1335,249,1335,
8605,https://www.immoweb.be/en/classified/exceptional-property/for-sale/roosdaal/1760/20195964,3,HOUSE,EXCEPTIONAL_PROPERTY,Roosdaal,1760,Rotstraat,36,1,3,675000,0,1,70,0,0,AS_NEW,0,0,0,1000,182,1000,
8604,https://www.immoweb.be/en/classified/exceptional-property/for-sale/lennik/1750/20195965,3,HOUSE,EXCEPTIONAL_PROPERTY,Lennik,1750,Rotstraat,36,1,3,675000,0,1,70,0,0,AS_NEW,0,0,0,1000,182,1000,
8606,https://www.immoweb.be/en/classified/exceptional-property/for-sale/roosdaal/1761/20180212,3,HOUSE,EXCEPTIONAL_PROPERTY,Roosdaal,1761,Rotstraat,36,1,3,675000,0,1,70,0,0,AS_NEW,0,0,0,1000,182,1000,
8603,https://www.immoweb.be/en/classified/villa/for-sale/haaltert/9450/20274542,5,HOUSE,VILLA,Haaltert,9450,Ninoofsesteenweg,52,0,4,598000,0,1,45,1,1,JUST_RENOVATED,1,1100,0,1358,226,1358,
8607,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/leuven-heverlee/3001/20159168,4,HOUSE,MIXED_USE_BUILDING,Leuven Heverlee,3001,Naamsesteenweg,99,1,2,690000,0,1,,0,0,GOOD,0,0,0,200,417,200,
8608,https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven-heverlee/3001/20159162,4,HOUSE,APARTMENT_BLOCK,Leuven Heverlee,3001,Naamsesteenweg,99,1,2,690000,0,1,,0,0,GOOD,0,0,0,200,417,200,
8609,https://www.immoweb.be/en/classified/villa/for-sale/sint-antelinks/9550/20282848,4,HOUSE,VILLA,Sint-Antelinks,9550,Roeselarestraat,11A,0,4,695000,0,1,40,1,1,GOOD,1,1000,0,1214,300,1214,
8610,https://www.immoweb.be/en/classified/duplex/for-sale/haaltert/9450/20302820,2,APARTMENT,DUPLEX,Haaltert,9450,Kloetenstraat,6,0,,243000,0,1,3,0,0,GOOD,0,0,0,,90,,
8611,https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20301111,2,APARTMENT,APARTMENT,Brugge,8000,Blankenbergse Steenweg,61,0,,249000,0,1,,0,0,AS_NEW,0,0,0,,90,,
8612,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20304490,2,APARTMENT,APARTMENT,WOLUWE-SAINT-LAMBERT,1200,,,1,2,335000,0,1,4,0,0,,0,0,0,,105,,
8613,https://www.immoweb.be/en/classified/duplex/for-sale/lokeren-eksaarde/9160/20302841,2,APARTMENT,DUPLEX,Lokeren Eksaarde,9160,Bautschoot,3,1,,349000,0,1,12,0,0,AS_NEW,0,0,0,,140,,
8615,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20301388,2,APARTMENT,APARTMENT,Uccle,1180,,,1,3,990000,0,1,40,0,0,AS_NEW,0,0,0,,187,,
8614,https://www.immoweb.be/en/classified/loft/for-sale/antwerpen-borgerhout/2140/20300638,4,APARTMENT,LOFT,Antwerpen Borgerhout,2140,Kattenberg,122,1,2,795000,0,1,,0,0,GOOD,0,0,0,,390,,
8617,https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/10663008,4,HOUSE,HOUSE,Deerlijk,8540,Kerkstraat,3,0,,159000,0,0,0,0,0,GOOD,0,0,0,61,157,61,
8616,https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20046922,2,HOUSE,HOUSE,Izegem,8870,Kouterweg,19,0,,115000,0,1,,0,0,TO_RENOVATE,0,0,0,288,114,288,
8618,https://www.immoweb.be/en/classified/house/for-sale/montignies-sur-sambre/6061/20216072,2,HOUSE,HOUSE,MONTIGNIES-SUR-SAMBRE,6061,Rue Brigade Piron,249,1,2,175000,0,0,0,0,0,GOOD,0,0,0,130,175,130,
8619,https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20247714,2,HOUSE,HOUSE,Deerlijk,8540,Breestraat,71,0,,175000,0,0,0,0,0,GOOD,0,0,0,335,110,335,
8621,https://www.immoweb.be/en/classified/house/for-sale/lembeek/1502/20221133,3,HOUSE,HOUSE,LEMBEEK,1502,Bergensesteenweg,734,0,2,180000,0,0,0,0,0,TO_RESTORE,0,0,0,90,120,90,
8622,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20112373,3,HOUSE,HOUSE,GRÂCE-HOLLOGNE,4460,Rue Mahay,84,1,3,180000,0,0,0,0,0,TO_BE_DONE_UP,1,109,0,290,110,290,
8620,https://www.immoweb.be/en/classified/house/for-sale/moen/8552/20024221,3,HOUSE,HOUSE,Moen,8552,Kerkstraat,2,0,,179000,0,0,0,0,0,TO_RENOVATE,0,0,0,281,199,281,
8623,https://www.immoweb.be/en/classified/house/for-sale/huy/4500/11456109,3,HOUSE,HOUSE,Huy,4500,Chaussée de Waremme,105,0,4,184000,0,0,0,0,0,,0,0,0,593,149,593,
8626,https://www.immoweb.be/en/classified/house/for-sale/heers/3870/11486348,5,HOUSE,HOUSE,Heers,3870,Burgemeestersstraat,13,1,4,199000,0,1,,0,0,TO_BE_DONE_UP,1,200,0,570,195,570,
8625,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/11165483,1,HOUSE,HOUSE,WAREGEM,8790,Henri Lebbestraat,162,0,3,198000,0,0,0,0,0,GOOD,0,0,0,90,90,90,
8624,https://www.immoweb.be/en/classified/house/for-sale/vise/4600/20245165,3,HOUSE,HOUSE,VISE,4600,Rue de Maestricht,16,0,2,185000,0,1,30,0,0,TO_RENOVATE,0,0,0,169,176,169,
8627,https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20153366,3,HOUSE,HOUSE,Ingelmunster,8770,Oostrozebekestraat,17,0,,199000,0,0,0,0,0,TO_RENOVATE,0,0,0,359,282,359,
8628,https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20221177,2,HOUSE,HOUSE,Kortrijk,8500,Sint-Denijsestraat,190C,0,,215000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,178,125,178,
8629,https://www.immoweb.be/en/classified/house/for-sale/riemst/3770/20252489,2,HOUSE,HOUSE,Riemst,3770,Mheerstraat,22,0,,220000,0,1,,0,0,,0,0,0,142,171,142,
8630,https://www.immoweb.be/en/classified/house/for-sale/roselies/6250/20233472,2,HOUSE,HOUSE,ROSELIES,6250,Rue des Combattants,12,1,3,220000,0,0,0,0,0,GOOD,0,0,0,299,111,299,
8634,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20215187,2,HOUSE,HOUSE,Waregem,8790,Processiestraat,49,1,2,239000,0,1,,0,0,GOOD,0,0,0,100,100,100,
8631,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/dadizele/8890/20191747,4,HOUSE,MIXED_USE_BUILDING,Dadizele,8890,Ketenstraat,12,0,2,229000,0,1,,0,0,,0,0,0,372,310,372,
8632,https://www.immoweb.be/en/classified/house/for-sale/bredene/8450/20166356,3,HOUSE,HOUSE,Bredene,8450,Klemskerkestraat,26,1,,235000,1,0,0,0,0,GOOD,0,0,0,269,120,269,
8633,https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8210/11451521,4,HOUSE,HOUSE,Zedelgem,8210,Torhoutsesteenweg,363,0,,239000,0,1,,0,0,,0,0,0,835,147,835,
8635,https://www.immoweb.be/en/classified/house/for-sale/halanzy/6792/20165977,4,HOUSE,HOUSE,HALANZY,6792,Rue de l'Industrie,37,1,4,245000,0,0,0,0,0,TO_RENOVATE,0,0,0,214,175,214,
8636,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20269176,3,HOUSE,HOUSE,Herstal,4040,Rue Emile Vinck,37,1,3,249000,0,0,0,0,0,JUST_RENOVATED,1,100,0,200,150,200,
8637,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ronse/9600/10747940,5,HOUSE,MIXED_USE_BUILDING,Ronse,9600,Zonnestraat,47 - 49,1,2,250000,0,1,10,0,0,TO_BE_DONE_UP,0,0,0,480,,480,
8638,https://www.immoweb.be/en/classified/house/for-sale/fize-fontaine/4530/20175089,2,HOUSE,HOUSE,FIZE-FONTAINE,4530,Rue le Marais,70,1,2,259000,0,1,20,0,0,JUST_RENOVATED,1,62,0,173,155,173,
8639,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20134976,3,HOUSE,HOUSE,Herstal,4040,Rue Jean-Lambert Sauveur,44,1,4,269000,0,1,32,0,0,AS_NEW,0,0,0,104,130,104,
8641,https://www.immoweb.be/en/classified/house/for-sale/tilff/4130/20310573,3,HOUSE,HOUSE,Tilff,4130,du Vieux Sart,10,0,4,350000,0,1,25,0,0,TO_BE_DONE_UP,0,0,0,2012,125,2012,
8640,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20310513,4,HOUSE,HOUSE,Antwerpen,2060,Zeilstraat,41,0,2,349000,0,1,20,0,0,GOOD,0,0,0,112,160,112,
8642,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20190838,2,APARTMENT,APARTMENT,Etterbeek,1040,Avenue de Tervueren,32,1,2,399000,0,1,17,0,0,TO_RESTORE,0,0,0,,136,,
8643,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20208850,2,APARTMENT,APARTMENT,Ixelles,1050,Avenue Jeanne,15,1,2,400000,0,0,0,0,0,AS_NEW,0,0,0,,100,,
8645,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20190837,3,APARTMENT,APARTMENT,Etterbeek,1040,Avenue de Tervueren,32,1,2,460000,0,1,24,0,0,TO_RESTORE,0,0,0,,162,,
8644,https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3010/20312992,6,HOUSE,APARTMENT_BLOCK,Leuven,3010,Leuvensestraat,11,0,2,445000,0,0,0,0,0,,0,0,0,292,342,292,
8648,https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/20277299,2,APARTMENT,DUPLEX,Knokke-Heist,8300,Meerminlaan,14,0,2,1295000,0,1,13,0,0,AS_NEW,0,0,0,,137,,
8646,https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8300/20210510,2,APARTMENT,APARTMENT,DUINBERGEN,8300,Elizabetlaan,268,0,,649000,0,1,,0,0,JUST_RENOVATED,0,0,0,,107,,
8649,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20295689,4,HOUSE,HOUSE,LIÈGE,4000,Rue du Laveu,139,1,2,265000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,265,215,265,
8647,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20313825,4,HOUSE,HOUSE,Uccle,1180,,,1,2,850000,0,1,20,0,0,TO_BE_DONE_UP,1,308,0,0,260,0,
8650,https://www.immoweb.be/en/classified/house/for-sale/beersel/1650/20289714,3,HOUSE,HOUSE,BEERSEL,1650,Alsembergsesteenweg,782,1,3,285000,0,0,0,0,0,TO_RENOVATE,1,300,0,477,193,477,
8651,https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/20296144,3,HOUSE,HOUSE,Genappe,1470,Place de Nicolay,4,0,4,349000,0,1,25,0,0,TO_RENOVATE,0,0,0,701,140,701,
8653,https://www.immoweb.be/en/classified/villa/for-sale/lichtervelde/8810/20294220,3,HOUSE,VILLA,Lichtervelde,8810,Zwevezelestraat,76,0,,550000,0,1,,0,0,GOOD,0,0,0,918,,918,
8652,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20295505,3,HOUSE,HOUSE,MECHELEN,2800,Karmelietenstraat,16,1,2,539000,0,1,12,0,0,GOOD,0,0,0,0,188,0,
8654,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2020/20268653,3,HOUSE,HOUSE,ANTWERPEN,2020,Van Halmalestraat,15,0,,279900,0,0,0,0,0,TO_RENOVATE,1,40,0,112,160,112,
8655,https://www.immoweb.be/en/classified/house/for-sale/denderbelle/9280/20267367,3,HOUSE,HOUSE,Denderbelle,9280,Hoogstraat,35,1,,419000,0,0,0,0,0,GOOD,0,0,0,444,312,444,
8657,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20301866,3,APARTMENT,APARTMENT,Liège,4020,Rue Bonne Femme,61,1,3,219000,0,0,0,0,0,GOOD,0,0,0,,165,,
8656,https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/20267305,3,HOUSE,HOUSE,Knokke-Zoute,8300,Keuvelhoekstraat,188,1,2,1345000,0,1,,0,0,JUST_RENOVATED,0,0,0,114,170,114,
8658,https://www.immoweb.be/en/classified/apartment/for-sale/eine/9700/20301419,2,APARTMENT,APARTMENT,Eine,9700,Molenstraat,36,1,,229000,0,1,,0,0,,0,0,0,,,,
8659,https://www.immoweb.be/en/classified/apartment/for-sale/musson/6750/20303599,2,APARTMENT,APARTMENT,MUSSON,6750,Rue Marcel Niessen,1 A,1,2,238000,0,1,18,0,0,GOOD,0,0,0,,100,,
8661,https://www.immoweb.be/en/classified/house/for-sale/waarmaarde/8581/20253650,7,HOUSE,HOUSE,Waarmaarde,8581,Oudenaardsesteenweg,313,0,,225000,0,1,,0,0,TO_RENOVATE,1,2686,0,2686,200,2686,
8660,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20302356,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Koningin Fabiolalaan,22-24,1,2,2395000,1,1,,0,0,AS_NEW,0,0,0,,133,,
8663,https://www.immoweb.be/en/classified/house/for-sale/meerdonk/9170/20147432,4,HOUSE,HOUSE,Meerdonk,9170,Polderstraat,5,1,2,159000,0,1,,0,0,TO_RENOVATE,0,0,0,270,195,270,
8662,https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20318990,2,APARTMENT,APARTMENT,De Haan,8420,Ringlaan-Noord,32,1,,150000,0,0,0,0,0,TO_RENOVATE,0,0,0,,66,,
8665,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20316240,3,APARTMENT,APARTMENT,Kortrijk,8500,Prinses Marie-Joséplein,2A,1,3,268000,0,0,0,0,0,JUST_RENOVATED,0,0,0,,99,,
8664,https://www.immoweb.be/en/classified/flat-studio/for-sale/heverlee/3001/20267584,1,APARTMENT,FLAT_STUDIO,Heverlee,3001,Celestijnenlaan,61,0,,190000,1,0,0,0,0,GOOD,0,0,0,,32,,
8667,https://www.immoweb.be/en/classified/apartment/for-sale/oedelem/8730/20318918,2,APARTMENT,APARTMENT,Oedelem,8730,,,0,,299000,0,0,0,0,0,GOOD,0,0,0,,110,,
8666,https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20265177,2,APARTMENT,APARTMENT,Zelzate,9060,Assenedesteenweg,243,0,,285000,0,0,0,0,0,GOOD,0,0,0,,95,,
8668,https://www.immoweb.be/en/classified/house/for-sale/liege-chenee/4032/20307633,2,HOUSE,HOUSE,Liège Chênée,4032,Rue de Gaillarmont,411,1,4,175000,0,1,,0,0,TO_RENOVATE,1,250,0,300,85,300,
8669,https://www.immoweb.be/en/classified/house/for-sale/saint-georges-sur-meuse/4470/20307484,2,HOUSE,HOUSE,Saint-Georges-sur-Meuse,4470,Sentier des Blés,5,0,4,210000,0,0,0,0,0,TO_RENOVATE,0,0,0,3846,138,3846,
8670,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20247953,1,APARTMENT,APARTMENT,Borgerhout,2140,Oedenkovenstraat,1,0,2,237000,1,0,0,0,0,GOOD,0,0,0,,56,,
8673,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20277178,1,APARTMENT,APARTMENT,Ixelles,1050,Rue Souveraine,41,1,2,305000,0,0,0,0,0,GOOD,0,0,0,,59,,
8671,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/20269614,1,APARTMENT,PENTHOUSE,Schaerbeek,1030,,,1,2,250000,0,1,22,0,0,AS_NEW,0,0,0,,51,,
8672,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20258301,1,APARTMENT,APARTMENT,Wilrijk,2610,Monnikenplein,22,0,,269000,0,0,0,0,0,AS_NEW,1,40,0,,65,,
8677,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20163900,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Maurice Lippensplein,21,1,2,515000,0,1,10,0,0,JUST_RENOVATED,0,0,0,,124,,
8676,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20285367,4,APARTMENT,APARTMENT,Brussel,1000,Rue Des Fripiers - Kleerkopersstraat,15,1,2,469000,0,0,0,0,0,GOOD,0,0,0,,205,,
8675,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20260138,3,APARTMENT,APARTMENT,Antwerpen,2000,Frankrijklei 150/bus 501,150,1,2,399000,0,1,,0,0,GOOD,0,0,0,,130,,
8674,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20234533,2,APARTMENT,APARTMENT,Bruxelles,1000,Boulevard de Dixmude,2,1,2,310000,0,1,,0,0,AS_NEW,0,0,0,,78,,
8678,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20259976,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Lippenslaan,123,1,2,739000,1,1,7,0,0,JUST_RENOVATED,0,0,0,,90,,
8680,https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/20278985,2,APARTMENT,PENTHOUSE,Knokke-Heist,8300,Leopoldlaan,156,1,2,985000,0,1,,0,0,AS_NEW,0,0,0,,70,,
8681,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20135745,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Diksmuidestraat,33,1,2,999999,0,0,0,0,0,AS_NEW,0,0,0,,118,,
8679,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20243520,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Zeedijk-Knokke,306,1,2,955000,0,1,,0,0,AS_NEW,0,0,0,,65,,
8682,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20278986,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Duindistelstraat,7,1,2,1050000,0,0,0,0,0,JUST_RENOVATED,0,0,0,,79,,
8684,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20279147,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Cottagepad,13,1,3,1595000,0,1,,0,0,AS_NEW,0,0,0,,85,,
8685,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20214223,4,APARTMENT,APARTMENT,Knokke-Heist,8300,Lispannenlaan,33,1,4,1695000,1,1,,0,0,AS_NEW,0,0,0,,141,,
8683,https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/20226069,3,APARTMENT,DUPLEX,Knokke-Heist,8300,Paul Parmentierlaan,217,1,2,1195000,0,1,,0,0,AS_NEW,0,0,0,,120,,
8686,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20251452,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Kustlaan,145,1,3,2595000,0,1,,0,0,AS_NEW,0,0,0,,115,,
8689,https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20176875,2,HOUSE,HOUSE,Eeklo,9900,Kaaistraat,2,1,,165000,0,0,0,0,0,GOOD,0,0,0,82,82,82,
8687,https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20069744,4,HOUSE,HOUSE,Seraing,4102,Rue de Noidans,127,1,2,109000,0,1,9,0,0,TO_RENOVATE,0,0,0,90,120,90,
8690,https://www.immoweb.be/en/classified/house/for-sale/ans/4430/11426334,3,HOUSE,HOUSE,Ans,4430,Rue Des Trois Rois,84,0,4,170000,0,0,0,0,0,,0,0,0,219,110,219,
8688,https://www.immoweb.be/en/classified/house/for-sale/dinant/5500/10993975,3,HOUSE,HOUSE,Dinant,5500,Rue Sur les Tours,38,1,3,149000,0,0,0,0,0,TO_RENOVATE,0,0,0,80,140,80,
8691,https://www.immoweb.be/en/classified/house/for-sale/ladeuze/7950/20162095,3,HOUSE,HOUSE,LADEUZE,7950,Grande Drève,19,1,4,170000,0,0,0,0,0,TO_RENOVATE,0,0,0,1459,193,1459,
8693,https://www.immoweb.be/en/classified/house/for-sale/fleron-romsee/4624/11448848,3,HOUSE,HOUSE,Fléron Romsée,4624,roosevelt,113,1,3,179000,0,0,0,0,0,GOOD,0,0,0,84,110,84,
8692,https://www.immoweb.be/en/classified/house/for-sale/fleron/4620/11437964,3,HOUSE,HOUSE,Fléron,4620,Rue Roosevelt,113,1,3,179000,0,0,0,0,0,GOOD,0,0,0,84,110,84,
8694,https://www.immoweb.be/en/classified/villa/for-sale/macon/6591/20213712,3,HOUSE,VILLA,Macon,6591,Chemin de l'Arbre,5,0,4,185000,0,0,0,0,0,GOOD,0,0,0,1874,150,1874,
