house_index,bedrooms,property_type,property_subtype,locality,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
2986,1,HOUSE,APARTMENT_BLOCK,LIER,SEMI_EQUIPPED,2,285000,,,,False,,GOOD,,,,259,40,259,UnderOption
2988,3,HOUSE,HOUSE,Wanze,INSTALLED,3,315000,False,True,50,True,1,TO_BE_DONE_UP,True,4077,False,4480,147,4480,
2987,4,HOUSE,HOUSE,Libramont-Chevigny,SEMI_EQUIPPED,4,309000,False,True,10,False,,TO_RENOVATE,True,800,False,965,150,965,
2989,5,HOUSE,HOUSE,KONTICH,INSTALLED,2,319000,,True,14,False,,TO_BE_DONE_UP,True,100,,212,172,212,
2990,5,HOUSE,HOUSE,ANTWERPEN,INSTALLED,2,339900,,True,5,False,,GOOD,,,,85,206,85,UnderOption
2991,2,HOUSE,HOUSE,Waterloo,INSTALLED,4,350000,,True,,False,,TO_BE_DONE_UP,True,472,False,575,120,575,UnderOption
2993,4,HOUSE,HOUSE,"Bertrix, Auby-sur-Semois",INSTALLED,4,369000,False,True,35,False,,GOOD,True,1500,False,1847,280,1847,UnderOption
2994,3,HOUSE,HOUSE,ZELZATE,INSTALLED,,369000,,True,46,False,,GOOD,True,24,,169,149,169,
2992,3,HOUSE,HOUSE,LUBBEEK,INSTALLED,2,355000,,True,,False,,JUST_RENOVATED,,,,261,120,261,
2996,3,HOUSE,HOUSE,Wemmel,SEMI_EQUIPPED,2,389000,False,True,8,False,,GOOD,True,130,False,130,145,130,UnderOption
2995,3,HOUSE,HOUSE,EDEGEM,SEMI_EQUIPPED,2,384950,,,,False,,TO_BE_DONE_UP,True,70,,170,160,170,
2997,5,HOUSE,HOUSE,ANTWERPEN,USA_HYPER_EQUIPPED,2,389900,,,,False,,GOOD,True,51,,165,240,165,UnderOption
2998,2,APARTMENT,APARTMENT,Lebbeke,,,395000,,True,30,False,,GOOD,,,,,125,,
3000,1,APARTMENT,PENTHOUSE,Wavre,SEMI_EQUIPPED,3,173000,False,True,30,False,,GOOD,,,False,,58,,UnderOption
2999,4,HOUSE,VILLA,Trooz,INSTALLED,4,398000,False,True,,True,1,GOOD,True,1127,False,1702,162,1702,UnderOption
3001,2,APARTMENT,APARTMENT,Anderlecht,HYPER_EQUIPPED,2,195000,False,True,20,False,,TO_BE_DONE_UP,,,False,,85,,UnderOption
3002,3,APARTMENT,DUPLEX,Molenbeek-Saint-Jean,SEMI_EQUIPPED,,195000,False,,,False,,TO_RENOVATE,,,False,,109,,UnderOption
3003,1,APARTMENT,APARTMENT,Jette,INSTALLED,2,199000,False,True,3,False,,AS_NEW,,,False,,73,,UnderOption
3004,1,APARTMENT,APARTMENT,Vilvoorde,HYPER_EQUIPPED,,199500,,True,7,False,,AS_NEW,,,False,,51,,UnderOption
3005,2,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,NOT_INSTALLED,2,212500,False,True,12,False,,TO_BE_DONE_UP,,,False,,95,,UnderOption
3006,1,APARTMENT,APARTMENT,WILLEBROEK,INSTALLED,2,224000,,True,12,False,,GOOD,,,,,54,,
3008,2,APARTMENT,APARTMENT,DEERLIJK,,,229500,,True,30,False,,GOOD,,,,,89,,
3009,3,APARTMENT,APARTMENT,Anderlecht,INSTALLED,3,240000,False,True,25,False,,TO_RENOVATE,,,False,,94,,UnderOption
3007,2,APARTMENT,APARTMENT,GANSHOREN,SEMI_EQUIPPED,3,225000,,True,3,False,,TO_BE_DONE_UP,,,,,93,,UnderOption
3011,1,APARTMENT,APARTMENT,Oudenaarde,,2,275000,False,True,5,False,,GOOD,,,,,65,,
3010,2,APARTMENT,APARTMENT,Antwerpen,USA_HYPER_EQUIPPED,2,259000,,True,10,False,,AS_NEW,,,False,,65,,UnderOption
3012,1,APARTMENT,APARTMENT,Oudenaarde,,2,275000,False,True,5,False,,GOOD,,,,,65,,
3013,2,APARTMENT,APARTMENT,LIER,INSTALLED,2,289000,,True,11,False,,JUST_RENOVATED,,,,,91,,
3014,2,APARTMENT,APARTMENT,LIER,INSTALLED,2,289000,,True,11,False,,JUST_RENOVATED,,,,,91,,UnderOption
3016,2,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,INSTALLED,2,295000,False,True,6,False,,TO_RENOVATE,,,False,,81,,UnderOption
3015,2,APARTMENT,APARTMENT,Woluwe-Saint-Pierre - Sint-Pieters-Woluwe,INSTALLED,,290000,,True,12,False,,GOOD,,,False,,77,,
3017,2,APARTMENT,APARTMENT,DUFFEL,INSTALLED,,298000,,True,4,False,,GOOD,,,,,81,,UnderOption
3018,2,APARTMENT,APARTMENT,Gent,,2,320000,,True,3,False,,AS_NEW,,,False,,65,,
3021,2,APARTMENT,APARTMENT,Brussel,USA_INSTALLED,2,365000,,True,2,False,,AS_NEW,,,False,,92,,
3019,2,APARTMENT,APARTMENT,Anderlecht,SEMI_EQUIPPED,,330000,False,True,36,False,,AS_NEW,,,False,,102,,UnderOption
3020,2,APARTMENT,APARTMENT,Uccle,HYPER_EQUIPPED,2,340000,False,True,3,False,,AS_NEW,,,False,,94,,UnderOption
3022,2,APARTMENT,GROUND_FLOOR,Lasne,INSTALLED,3,395000,,True,50,True,1,AS_NEW,True,300,False,,98,,UnderOption
3023,3,APARTMENT,APARTMENT,Bruxelles,HYPER_EQUIPPED,2,410000,False,,,False,,GOOD,,,False,,125,,
3024,2,APARTMENT,APARTMENT,Ixelles,HYPER_EQUIPPED,2,410000,True,True,5,False,,GOOD,True,100,False,,80,,
3025,3,APARTMENT,APARTMENT,Waterloo,HYPER_EQUIPPED,2,420000,,True,8,False,,JUST_RENOVATED,,,False,,115,,UnderOption
3026,2,APARTMENT,DUPLEX,Saint-Gilles - Sint-Gillis,USA_INSTALLED,2,450000,,True,20,False,,GOOD,,,False,,110,,UnderOption
3029,2,APARTMENT,PENTHOUSE,Ixelles,HYPER_EQUIPPED,2,515000,False,True,32,False,,AS_NEW,,,False,,103,,
3027,2,APARTMENT,APARTMENT,UCCLE,HYPER_EQUIPPED,4,455000,,True,19,False,,AS_NEW,True,11000,,,100,,
3028,2,APARTMENT,APARTMENT,Knokke,INSTALLED,2,490000,False,True,7,False,,GOOD,,,,,87,,
3030,3,HOUSE,HOUSE,Geraardsbergen,,2,170000,False,,,False,,TO_RENOVATE,,,,180,173,180,UnderOption
3031,3,HOUSE,HOUSE,Wilsele,INSTALLED,,315000,False,True,,False,,TO_RENOVATE,,,,878,168,878,
3032,3,HOUSE,HOUSE,Berendrecht,INSTALLED,,335000,,,,False,,GOOD,True,300,,300,115,300,
3034,3,HOUSE,HOUSE,LIEVEGEM,INSTALLED,3,393000,,True,,False,,GOOD,True,93,,336,188,336,UnderOption
3033,4,HOUSE,HOUSE,Izegem,,,360000,,True,,False,,TO_BE_DONE_UP,,,,706,202,706,
3035,3,HOUSE,HOUSE,PUTTE,INSTALLED,,475000,,True,,False,,GOOD,,,,340,186,340,
3036,6,HOUSE,HOUSE,Laeken,INSTALLED,3,679000,False,True,50,False,,GOOD,True,150,False,356,240,356,
3037,3,HOUSE,HOUSE,Brugge,,3,295000,,True,,False,,GOOD,True,190,,315,120,315,
3038,2,HOUSE,HOUSE,Antwerpen,,2,329000,,,,False,,AS_NEW,,,,118,114,118,
3039,4,HOUSE,VILLA,Waasmunster,,4,595000,,,,False,,AS_NEW,True,1351,,1351,228,1351,
3040,1,APARTMENT,APARTMENT,Liege,INSTALLED,2,120000,False,True,35,False,,GOOD,,,False,,53,,
3042,2,APARTMENT,APARTMENT,LIÈGE,INSTALLED,3,150000,,,,False,,,,,,,84,,
3041,2,APARTMENT,APARTMENT,Liege,INSTALLED,2,140000,False,True,35,False,,GOOD,,,False,,55,,
3044,2,APARTMENT,APARTMENT,Brasschaat,INSTALLED,3,275000,,True,,False,,GOOD,,,False,,90,,
3043,3,APARTMENT,APARTMENT,JAMBES,NOT_INSTALLED,3,260000,,,,False,,,,,,,99,,
3046,5,HOUSE,EXCEPTIONAL_PROPERTY,NIEL,INSTALLED,4,764000,,True,,True,1,GOOD,True,668,,794,401,794,
3045,7,HOUSE,HOUSE,Oudenaarde,,2,295000,False,True,,False,,GOOD,,,,170,231,170,
3047,3,HOUSE,HOUSE,Grimbergen,,3,385000,,True,13,False,,TO_BE_DONE_UP,True,245,False,295,165,295,
3048,2,HOUSE,HOUSE,Roeselare,,4,215000,,True,,False,,GOOD,,,,119,134,119,
3050,3,HOUSE,VILLA,Assebroek,,,245000,False,,,False,,TO_RENOVATE,,,,301,,301,
3049,2,HOUSE,HOUSE,Zwalm,HYPER_EQUIPPED,4,225000,False,True,,False,,AS_NEW,,,,205,71,205,
3052,2,HOUSE,HOUSE,Knokke-Heist,,4,490000,,,,False,,AS_NEW,,,,94,87,94,
3051,0,APARTMENT,APARTMENT,Knokke,,,399000,,,,False,,GOOD,,,,,40,,
3053,4,HOUSE,HOUSE,Knokke-Heist,,4,899000,,,,False,,GOOD,,,,1229,318,1229,
3055,3,HOUSE,APARTMENT_BLOCK,GILLY,SEMI_EQUIPPED,3,195000,,,,False,,GOOD,,,,138,125,138,
3054,6,HOUSE,EXCEPTIONAL_PROPERTY,Brugge Sint-Michiels,HYPER_EQUIPPED,4,1935000,False,True,,False,,AS_NEW,,,True,5085,718,5085,
3057,4,HOUSE,HOUSE,SINT-LENAARTS,,3,399000,,,,False,,GOOD,,,,0,174,0,
3056,3,HOUSE,HOUSE,Merelbeke,HYPER_EQUIPPED,2,369000,False,True,,False,,GOOD,,,,267,176,267,
3060,2,APARTMENT,APARTMENT,ZELZATE,,,150000,,True,,False,,,,,,,67,,
3058,4,HOUSE,HOUSE,MECHELEN,USA_HYPER_EQUIPPED,2,775000,,True,24,False,,,True,156,,284,232,284,
3059,2,APARTMENT,APARTMENT,Groot-Bijgaarden,SEMI_EQUIPPED,,279000,False,,,False,,GOOD,,,,,102,,
3061,1,APARTMENT,APARTMENT,OTTIGNIES-LOUVAIN-LA-NEUVE,INSTALLED,2,230000,,True,12,False,,GOOD,,,,,46,,
3062,3,APARTMENT,DUPLEX,Steenhuffel,,,349000,,True,,False,,AS_NEW,,,,,,,
3063,2,APARTMENT,APARTMENT,JEMEPPE-SUR-SAMBRE,NOT_INSTALLED,3,110000,,True,10,False,,GOOD,,,,,100,,
3064,1,APARTMENT,APARTMENT,SINT-DENIJS-WESTREM,NOT_INSTALLED,2,135000,,True,,False,,GOOD,,,,,63,,
3065,2,APARTMENT,APARTMENT,LIÈGE,SEMI_EQUIPPED,2,148000,,True,3,False,,GOOD,,,,,91,,
3068,2,APARTMENT,APARTMENT,Oostende,,,169000,False,True,5,False,,TO_BE_DONE_UP,,,,,85,,UnderOption
3066,3,APARTMENT,APARTMENT,OOSTROZEBEKE,,2,149000,,True,7,False,,GOOD,,,,,115,,
3067,1,APARTMENT,APARTMENT,Saint-Josse-ten-Noode,SEMI_EQUIPPED,2,159000,False,True,2,False,,TO_RENOVATE,,,False,,62,,UnderOption
3069,1,APARTMENT,APARTMENT,Ronse,INSTALLED,,169000,False,True,6,False,,GOOD,,,,,68,,
3071,2,APARTMENT,APARTMENT,DEURNE,INSTALLED,,189500,,True,3,False,,TO_BE_DONE_UP,,,,,95,,
3073,1,APARTMENT,APARTMENT,TURNHOUT,INSTALLED,2,199000,,True,11,False,,JUST_RENOVATED,,,,,62,,
3072,1,APARTMENT,APARTMENT,Berendrecht,INSTALLED,,199000,,True,4,False,,TO_BE_DONE_UP,,,,,63,,
3070,2,APARTMENT,APARTMENT,Torhout,,,189000,False,True,13,False,,GOOD,,,,,96,,UnderOption
3074,2,APARTMENT,APARTMENT,BOECHOUT,SEMI_EQUIPPED,3,199000,,True,2,False,,GOOD,,,,,80,,
3075,2,APARTMENT,GROUND_FLOOR,SINT-NIKLAAS,INSTALLED,2,209900,,,,False,,JUST_RENOVATED,,,,,80,,
3078,2,APARTMENT,APARTMENT,DENDERMONDE,SEMI_EQUIPPED,2,210000,,True,,False,,GOOD,,,,,85,,UnderOption
3079,1,APARTMENT,GROUND_FLOOR,Uccle,NOT_INSTALLED,,212000,,True,7,False,,TO_BE_DONE_UP,,,,,63,,UnderOption
3076,2,APARTMENT,APARTMENT,SINT-NIKLAAS,INSTALLED,2,209900,,,,False,,JUST_RENOVATED,,,,,80,,UnderOption
3077,0,APARTMENT,FLAT_STUDIO,Leuven,INSTALLED,1,209999,,,,False,,AS_NEW,,,False,,24,,
3080,3,APARTMENT,APARTMENT,Boom,INSTALLED,,229000,,True,14,False,,GOOD,,,,,126,,UnderOption
3081,2,APARTMENT,APARTMENT,Sint-Andries,,,229000,,,,False,,GOOD,,,,,97,,
3082,1,APARTMENT,APARTMENT,BRAINE-L'ALLEUD,INSTALLED,3,230000,,True,2,False,,GOOD,,,,,92,,UnderOption
3083,1,APARTMENT,APARTMENT,MORTSEL,INSTALLED,,235000,,True,14,False,,GOOD,True,21,,,68,,
3084,2,APARTMENT,APARTMENT,HUY,SEMI_EQUIPPED,4,245000,False,True,9,False,,GOOD,,,False,,86,,UnderOption
3087,1,APARTMENT,APARTMENT,Bruxelles,INSTALLED,,259000,False,,,False,,GOOD,,,False,,80,,
3085,2,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,HYPER_EQUIPPED,2,249000,False,True,10,False,,GOOD,,,False,,80,,UnderOption
3086,2,APARTMENT,APARTMENT,KONTICH,INSTALLED,2,249000,,True,2,False,,JUST_RENOVATED,,,,,70,,
3089,1,APARTMENT,APARTMENT,Watermael-Boitsfort,INSTALLED,2,265000,False,True,4,False,,TO_BE_DONE_UP,,,False,,72,,
3088,1,APARTMENT,SERVICE_FLAT,DENDERMONDE,INSTALLED,,259000,,True,10,False,,GOOD,,,,,57,,
3091,3,APARTMENT,APARTMENT,Gent Sint-Denijs-Westrem,HYPER_EQUIPPED,2,360000,False,True,14,False,,AS_NEW,,,False,,104,,NewlyBuilt
3090,3,APARTMENT,APARTMENT,Gent,HYPER_EQUIPPED,2,360000,False,True,14,False,,AS_NEW,,,False,,104,,NewlyBuilt
3092,4,HOUSE,HOUSE,DWORP,SEMI_EQUIPPED,3,399000,,,,False,,GOOD,,,,254,128,254,
3093,3,APARTMENT,APARTMENT,Gent,HYPER_EQUIPPED,2,419000,,True,14,False,,AS_NEW,,,False,,140,,NewlyBuilt
3094,2,APARTMENT,PENTHOUSE,Gent,HYPER_EQUIPPED,,425000,False,True,11,False,,AS_NEW,,,False,,118,,NewlyBuilt
3095,3,HOUSE,HOUSE,Wilsele,,,430000,,True,12,False,,,,,,104,144,104,
3096,3,HOUSE,HOUSE,CHASTRE,HYPER_EQUIPPED,4,510000,,True,46,False,,JUST_RENOVATED,,,,1380,120,1380,
3097,1,APARTMENT,APARTMENT,Bruxelles,NOT_INSTALLED,2,189000,,True,15,False,,TO_BE_DONE_UP,,,False,,55,,
3098,2,APARTMENT,APARTMENT,Mortsel,INSTALLED,2,199000,,True,1,False,,GOOD,,,False,,90,,
3099,2,HOUSE,HOUSE,Fosses-la-Ville,SEMI_EQUIPPED,4,199000,False,,,False,,GOOD,True,984,False,984,95,984,
3100,3,HOUSE,HOUSE,Deinze,,2,399500,False,True,,False,,GOOD,,,,800,132,800,
3101,2,APARTMENT,APARTMENT,Antwerpen,,,449000,,True,12,False,,AS_NEW,True,45,,,165,,
3102,3,HOUSE,HOUSE,KEERBERGEN,SEMI_EQUIPPED,4,549000,,True,,False,,,,,,579,202,579,
3103,4,HOUSE,HOUSE,Roeselare,,4,875000,,,,False,,GOOD,,,False,816,424,816,
3105,6,HOUSE,MANSION,Gent,,,1165000,,,,False,,TO_BE_DONE_UP,,,,270,351,270,
3104,6,HOUSE,MANSION,Gent,NOT_INSTALLED,2,1095000,False,,,False,,TO_BE_DONE_UP,True,57,False,182,415,182,
3106,4,HOUSE,HOUSE,Gent Afsnee,INSTALLED,4,1350000,,True,,False,,GOOD,,,False,480,283,480,
3107,1,APARTMENT,APARTMENT,WILRIJK,INSTALLED,2,185000,,True,3,False,,JUST_RENOVATED,,,,,35,,
3108,1,APARTMENT,APARTMENT,WILRIJK,INSTALLED,2,195000,,True,3,False,,JUST_RENOVATED,,,,,35,,
3109,2,APARTMENT,APARTMENT,Oudenaarde,,2,195000,False,True,28,False,,GOOD,,,,,93,,
3110,3,APARTMENT,APARTMENT,HEVERLEE,INSTALLED,,360000,,True,2,False,,GOOD,,,,,102,,
3111,2,APARTMENT,APARTMENT,Hasselt,,,239000,,True,15,False,,GOOD,,,,,108,,
3114,5,HOUSE,APARTMENT_BLOCK,Vorst,SEMI_EQUIPPED,2,695000,False,,,False,,GOOD,,,False,110,280,110,
3112,4,HOUSE,HOUSE,Wavre,INSTALLED,4,650000,False,True,40,False,,GOOD,True,215,False,2363,262,2363,UnderOption
3113,3,HOUSE,HOUSE,Auvelais,INSTALLED,3,194000,False,True,56,False,,TO_BE_DONE_UP,True,264,False,400,161,400,
3115,,,,,,,,,,,,,,,,,,,,
3116,,,,,,,,,,,,,,,,,,,,
3118,,,,,,,,,,,,,,,,,,,,
3119,,,,,,,,,,,,,,,,,,,,
3120,1,APARTMENT,FLAT_STUDIO,Leuven Heverlee,HYPER_EQUIPPED,2,279000,True,True,13,False,,AS_NEW,True,32,,,27,,
3117,,,,,,,,,,,,,,,,,,,,
3121,1,APARTMENT,APARTMENT,Knokke-Heist,HYPER_EQUIPPED,2,349500,,,,False,,GOOD,,,False,,46,,
3122,1,APARTMENT,APARTMENT,Ronse,INSTALLED,,254000,False,True,52,False,,GOOD,True,2000,,,84,,NewlyBuilt
3123,4,HOUSE,HOUSE,Menen,INSTALLED,2,139000,False,,,False,,GOOD,True,5,False,69,113,69,
3124,4,HOUSE,HOUSE,Berneau,,2,165000,,,,False,,TO_RENOVATE,True,127,,207,229,207,
3125,2,HOUSE,HOUSE,WALCOURT,INSTALLED,3,180000,,,,False,,JUST_RENOVATED,,,,258,138,258,
3127,0,HOUSE,BUNGALOW,Hasselt,,4,285000,,,,False,,TO_RENOVATE,,,,1521,195,1521,
3126,1,HOUSE,HOUSE,Gent,,,199000,False,,,False,,TO_BE_DONE_UP,,,,43,40,43,
3128,3,HOUSE,HOUSE,Geluwe,,,355000,,True,,False,,GOOD,,,,252,110,252,
3131,2,HOUSE,HOUSE,Viroinval Le Mesnil,INSTALLED,3,160000,False,True,,False,,GOOD,True,200,False,295,145,295,
3129,5,HOUSE,HOUSE,CINEY,INSTALLED,4,395000,,True,,True,1,,True,1525,,1525,229,1525,
3130,3,HOUSE,HOUSE,FOSSES-LA-VILLE,SEMI_EQUIPPED,3,399000,,,,False,,,,,,789,133,789,
3132,1,APARTMENT,APARTMENT,GENT,INSTALLED,,179000,,True,6,False,,GOOD,,,,,35,,
3133,2,HOUSE,HOUSE,Liège,INSTALLED,2,195000,False,True,,False,,GOOD,True,80,False,143,115,143,
3135,3,HOUSE,HOUSE,NINOVE,INSTALLED,3,260000,,True,,False,,GOOD,,,,138,100,138,
3134,2,APARTMENT,APARTMENT,Rumbeke,INSTALLED,,219000,,True,,False,,GOOD,,,,,77,,
3136,2,APARTMENT,APARTMENT,Nevele,HYPER_EQUIPPED,,310000,,True,,False,,GOOD,,,,,123,,
3138,5,HOUSE,HOUSE,GRIMBERGEN,SEMI_EQUIPPED,3,498000,,True,,False,,TO_RENOVATE,,,,263,,263,
3137,5,HOUSE,HOUSE,Temse,,2,349000,,True,,False,,GOOD,True,108,,300,329,300,
3141,5,HOUSE,HOUSE,HERNE,,4,1250000,,,,False,,AS_NEW,,,,2592,315,2592,
3140,7,HOUSE,EXCEPTIONAL_PROPERTY,Saint-Gilles,INSTALLED,2,835000,False,True,15,False,,GOOD,,,False,0,420,0,
3143,1,APARTMENT,FLAT_STUDIO,Antwerpen,HYPER_EQUIPPED,2,199000,True,,,False,,GOOD,,,False,,43,,
3139,3,APARTMENT,APARTMENT,Knokke,,2,739000,True,True,,False,,JUST_RENOVATED,,,,,90,,
3145,,,,,,,,,,,,,,,,,,,,
3142,4,APARTMENT,APARTMENT,Knokke-Heist,,,2886000,,True,,False,,GOOD,,,,,156,,
3146,2,APARTMENT,APARTMENT,Gent,,,260000,,True,,False,,GOOD,,,,,99,,
3144,1,APARTMENT,FLAT_STUDIO,Antwerpen,HYPER_EQUIPPED,2,199000,True,,,False,,GOOD,,,False,,43,,
3149,1,APARTMENT,APARTMENT,Oostende,,,139000,False,True,,False,,GOOD,,,,,61,,
3147,,,,,,,,,,,,,,,,,,,,
3148,,,,,,,,,,,,,,,,,,,,
3150,5,HOUSE,HOUSE,Kraainem,HYPER_EQUIPPED,4,1470000,False,True,90,False,,AS_NEW,True,1400,False,1695,270,1695,
3152,5,HOUSE,HOUSE,Duinbergen,INSTALLED,3,1650000,False,True,180,False,,TO_BE_DONE_UP,,,,256,219,256,
3151,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,HYPER_EQUIPPED,4,1490000,False,True,25,False,,GOOD,True,600,False,1071,350,1071,
3153,4,HOUSE,VILLA,Uccle,SEMI_EQUIPPED,4,1800000,False,True,150,False,,TO_RENOVATE,True,5000,False,5500,219,5500,
3154,5,HOUSE,VILLA,Uccle,,4,1880000,False,True,,False,,AS_NEW,,,False,1002,400,1002,
3155,5,HOUSE,HOUSE,Rhode-Saint-Genèse,USA_HYPER_EQUIPPED,4,2250000,,True,20,True,1,GOOD,True,1600,False,1892,455,1892,
3156,6,HOUSE,HOUSE,ANTWERPEN,INSTALLED,2,2295000,,,,False,,AS_NEW,True,45,,190,505,190,
3157,5,HOUSE,HOUSE,Ixelles,HYPER_EQUIPPED,2,2650000,False,True,,False,,GOOD,True,150,False,345,450,345,
3158,2,APARTMENT,APARTMENT,Gent,,1,175000,,True,,False,,GOOD,,,,,70,,
3159,2,APARTMENT,APARTMENT,Anvers,INSTALLED,2,327000,False,True,2,False,,GOOD,,,False,,102,,
3161,2,HOUSE,HOUSE,Sint-Katelijne-Waver,INSTALLED,,268000,,True,,False,,TO_RENOVATE,,,,198,125,198,
3160,3,HOUSE,HOUSE,Dendermonde,,,239000,,,,False,,TO_RENOVATE,,,,239,177,239,
3162,4,HOUSE,HOUSE,Ben-Ahin (Huy),,3,309000,False,,,False,,,,,False,150,135,150,
3163,4,HOUSE,BUNGALOW,Ternat,NOT_INSTALLED,4,398000,,True,,False,,TO_RENOVATE,True,1800,,1992,100,1992,
3164,4,HOUSE,HOUSE,Kuringen,INSTALLED,3,399000,False,True,,False,,AS_NEW,True,1334,False,1334,190,1334,
3166,6,HOUSE,HOUSE,Auderghem,HYPER_EQUIPPED,2,985000,,True,,True,1,GOOD,True,90,False,320,450,320,
3165,3,HOUSE,HOUSE,KEUMIÉE,USA_HYPER_EQUIPPED,2,430000,False,True,,False,,AS_NEW,True,215,,390,153,390,
3170,1,APARTMENT,APARTMENT,Aarlen,HYPER_EQUIPPED,2,165000,False,True,4,False,,GOOD,,,False,,45,,
3168,0,APARTMENT,FLAT_STUDIO,Liège,SEMI_EQUIPPED,2,99000,False,,,False,,TO_RENOVATE,,,False,,35,,
3171,2,APARTMENT,APARTMENT,Ganshoren,NOT_INSTALLED,4,180000,,True,,False,,GOOD,,,False,,69,,UnderOption
3169,0,APARTMENT,FLAT_STUDIO,Liège,SEMI_EQUIPPED,4,99000,True,,,False,,AS_NEW,,,False,,31,,
3167,7,HOUSE,HOUSE,Brasschaat,,4,2185000,,True,,False,,GOOD,,,,2484,659,2484,
3173,3,APARTMENT,APARTMENT,Mechelen,INSTALLED,,225000,,,,False,,TO_BE_DONE_UP,,,,,90,,
3174,2,APARTMENT,APARTMENT,Anderlecht,SEMI_EQUIPPED,2,235000,False,True,17,False,,AS_NEW,,,False,,75,,UnderOption
3172,2,APARTMENT,APARTMENT,Forest,INSTALLED,4,220000,False,True,12,False,,GOOD,,,False,,87,,
3176,2,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,INSTALLED,2,245000,False,True,27,False,,GOOD,,,False,,88,,
3175,1,APARTMENT,PENTHOUSE,Evere,INSTALLED,2,239000,False,True,32,False,,GOOD,,,False,,45,,
3179,2,APARTMENT,APARTMENT,Ganshoren,HYPER_EQUIPPED,2,259000,False,True,17,False,,AS_NEW,,,False,,94,,
3177,2,APARTMENT,APARTMENT,Ganshoren,INSTALLED,2,249000,False,True,,False,,TO_BE_DONE_UP,,,False,,92,,
3178,2,APARTMENT,APARTMENT,Vilvoorde,HYPER_EQUIPPED,3,249000,False,,,False,,GOOD,,,False,,105,,
3180,3,HOUSE,HOUSE,HABAY-LA-VIEILLE,SEMI_EQUIPPED,2,245000,,True,,False,,GOOD,,,,351,131,351,UnderOption
3182,6,HOUSE,MANSION,Forest,INSTALLED,2,1320000,False,True,40,False,,AS_NEW,True,120,False,320,460,320,
3181,4,HOUSE,APARTMENT_BLOCK,ANTWERPEN,SEMI_EQUIPPED,3,749990,,,,False,,TO_BE_DONE_UP,,,,73,292,73,
3183,,,,,,,,,,,,,,,,,,,,
3185,2,APARTMENT,APARTMENT,Beveren,HYPER_EQUIPPED,,289000,False,True,10,False,,AS_NEW,,,False,,138,,
3184,,,,,,,,,,,,,,,,,,,,
3186,,,,,,,,,,,,,,,,,,,,
3187,,,,,,,,,,,,,,,,,,,,
3190,2,APARTMENT,APARTMENT,Vichte,HYPER_EQUIPPED,,249000,,True,,False,,GOOD,,,,,90,,
3188,,,,,,,,,,,,,,,,,,,,
3189,5,HOUSE,HOUSE,KORTRIJK-DUTSEL,SEMI_EQUIPPED,4,370000,,True,20,False,,TO_RENOVATE,True,2500,,3133,195,3133,
3192,3,APARTMENT,APARTMENT,Heist-aan-Zee,,,745000,False,True,22,False,,AS_NEW,,,,,169,,
3191,2,APARTMENT,APARTMENT,Knokke-Zoute,INSTALLED,2,685000,False,True,,False,,GOOD,,,,,80,,
3193,3,APARTMENT,PENTHOUSE,Bruxelles,HYPER_EQUIPPED,2,790000,,True,20,True,1,AS_NEW,,,False,,188,,
3194,2,APARTMENT,APARTMENT,Knokke-Zoute,HYPER_EQUIPPED,2,2375000,False,True,,False,,JUST_RENOVATED,,,,,105,,
3195,2,HOUSE,HOUSE,SOMMETHONNE,SEMI_EQUIPPED,2,169000,,True,,False,,TO_BE_DONE_UP,,,,1040,126,1040,
3196,2,HOUSE,BUNGALOW,Schendelbeke,HYPER_EQUIPPED,4,425000,False,True,,False,,GOOD,True,595,False,898,372,898,
3197,3,HOUSE,HOUSE,Jette,INSTALLED,2,495000,False,,,False,,AS_NEW,True,28,False,0,178,0,
3198,4,HOUSE,HOUSE,Galmaarden,HYPER_EQUIPPED,3,495000,,True,,False,,GOOD,,,,843,384,843,
3199,5,HOUSE,VILLA,HEESTERT,INSTALLED,4,775000,,,,False,,JUST_RENOVATED,,,,1500,372,1500,
3200,4,HOUSE,HOUSE,Halle,,4,2200000,,,,False,,,True,5102,True,5582,583,5582,
3201,2,HOUSE,MIXED_USE_BUILDING,Izegem,HYPER_EQUIPPED,,379000,,True,,False,,GOOD,,,,227,171,227,
3203,3,HOUSE,HOUSE,Staden,INSTALLED,,425000,False,True,,False,,GOOD,,,,880,235,880,
3204,5,HOUSE,HOUSE,Tintigny,,4,430000,False,True,30,True,1,GOOD,,,False,1074,175,1074,
3202,5,HOUSE,HOUSE,Heusden-Zolder,,,380000,False,,,False,,TO_BE_DONE_UP,,,,695,259,695,
3206,2,APARTMENT,APARTMENT,Uccle,HYPER_EQUIPPED,,635000,False,True,8,False,,AS_NEW,,,False,,113,,NewlyBuilt
3205,4,HOUSE,HOUSE,Nazareth,,,625000,,True,,False,,GOOD,,,,796,241,796,
3208,4,HOUSE,APARTMENT_BLOCK,GROOT-BIJGAARDEN,SEMI_EQUIPPED,2,750000,,True,26,False,,,,,,455,300,455,
